trader_id,trade_id,trade_type,symbol,direction,entry_time,exit_time,entry_price,exit_price,investment,profit,roi,duration_minutes,profile
BTR0149,BTR0149_0005,single,BTCUSDT,short,2026-04-20 12:00:00,2026-04-20 21:59:59.999,75289.9,75954.71,1433.13,-12.65,-0.00883,600.0,revenge_trader
BTR0149,BTR0149_0006,single,BTCUSDT,long,2026-04-21 21:00:00,2026-04-22 02:59:59.999,75549.99,77604.71,555.99,15.12,0.0272,360.0,revenge_trader
BTR0149,BTR0149_0007,single,BTCUSDT,short,2026-04-27 03:00:00,2026-04-27 05:59:59.999,79105.49,77785.54,1799.39,30.02,0.01669,180.0,revenge_trader
BTR0149,BTR0149_0008,single,BTCUSDT,short,2026-04-01 16:00:00,2026-04-02 01:59:59.999,68816.34,67359.27,2700.99,57.19,0.02117,600.0,revenge_trader
BTR0149,BTR0149_0009,single,BTCUSDT,long,2026-04-12 05:00:00,2026-04-12 09:59:59.999,71710.2,71531.94,1048.31,-2.61,-0.00249,300.0,revenge_trader
BTR0149,BTR0149_0010,copy,BTCUSDT,long,2026-04-15 01:00:00,2026-04-15 05:59:59.999,74613.28,74021.5,1294.5,-10.27,-0.00793,300.0,revenge_trader
BTR0149,BTR0149_0011,single,BTCUSDT,long,2026-04-23 23:00:00,2026-04-24 13:59:59.999,78257.48,78093.79,782.53,-1.64,-0.00209,900.0,revenge_trader
BTR0149,BTR0149_0012,mirror,BTCUSDT,long,2026-04-24 00:00:00,2026-04-24 08:59:59.999,78417.22,77785.71,2374.22,-19.12,-0.00805,540.0,revenge_trader
BTR0149,BTR0149_0013,mirror,BTCUSDT,long,2026-04-16 07:00:00,2026-04-16 12:59:59.999,74707.03,74624.0,2243.64,-2.49,-0.00111,360.0,revenge_trader
BTR0149,BTR0149_0014,single,BTCUSDT,long,2026-04-19 16:00:00,2026-04-19 22:59:59.999,75382.86,74047.34,2026.58,-35.9,-0.01772,420.0,revenge_trader
BTR0149,BTR0149_0015,mirror,BTCUSDT,short,2026-04-22 21:00:00,2026-04-23 03:59:59.999,78762.69,77746.46,2964.16,38.24,0.0129,420.0,revenge_trader
BTR0149,BTR0149_0016,single,BTCUSDT,long,2026-04-12 12:00:00,2026-04-12 23:59:59.999,71084.01,70740.98,2603.01,-12.56,-0.00483,720.0,revenge_trader
BTR0149,BTR0149_0017,mirror,BTCUSDT,long,2026-03-31 22:00:00,2026-04-01 01:59:59.999,68172.87,67782.73,1892.44,-10.83,-0.00572,240.0,revenge_trader
BTR0149,BTR0149_0018,single,BTCUSDT,short,2026-04-01 04:00:00,2026-04-01 09:59:59.999,68303.83,68644.0,1037.99,-5.17,-0.00498,360.0,revenge_trader
BTR0149,BTR0149_0019,single,BTCUSDT,long,2026-04-26 12:00:00,2026-04-26 17:59:59.999,77833.08,78018.57,1572.58,3.75,0.00238,360.0,revenge_trader
BTR0149,BTR0149_0020,single,BTCUSDT,long,2026-05-09 23:00:00,2026-05-10 09:59:59.999,80678.4,80807.96,1453.42,2.33,0.00161,660.0,revenge_trader
BTR0149,BTR0149_0021,mirror,BTCUSDT,long,2026-04-01 15:00:00,2026-04-02 01:59:59.999,68918.52,67359.27,742.13,-16.79,-0.02262,660.0,revenge_trader
BTR0149,BTR0149_0022,mirror,BTCUSDT,short,2026-04-28 02:00:00,2026-04-28 06:59:59.999,76890.93,76720.0,2790.12,6.2,0.00222,300.0,revenge_trader
BTR0149,BTR0149_0023,single,BTCUSDT,long,2026-05-05 22:00:00,2026-05-06 10:59:59.999,81111.27,82290.04,1178.29,17.12,0.01453,780.0,revenge_trader
BTR0149,BTR0149_0024,single,BTCUSDT,short,2026-04-10 20:00:00,2026-04-11 09:59:59.999,73361.68,72907.11,633.01,3.92,0.0062,840.0,revenge_trader
BTR0149,BTR0149_0025,single,BTCUSDT,long,2026-05-05 00:00:00,2026-05-05 12:59:59.999,80170.66,81279.41,888.75,12.29,0.01383,780.0,revenge_trader
BTR0149,BTR0149_0026,copy,BTCUSDT,long,2026-04-13 23:00:00,2026-04-14 08:59:59.999,74417.99,74750.0,1128.3,5.03,0.00446,600.0,revenge_trader
BTR0149,BTR0149_0027,single,BTCUSDT,long,2026-04-25 20:00:00,2026-04-26 06:59:59.999,77479.13,77999.04,1684.28,11.3,0.00671,660.0,revenge_trader
BTR0149,BTR0149_0028,copy,BTCUSDT,long,2026-04-03 19:00:00,2026-04-04 05:59:59.999,66885.74,66916.29,2370.89,1.08,0.00046,660.0,revenge_trader
BTR0149,BTR0149_0029,copy,BTCUSDT,long,2026-05-04 20:00:00,2026-05-05 00:59:59.999,79936.7,80170.66,2307.07,6.75,0.00293,300.0,revenge_trader
BTR0149,BTR0149_0030,mirror,BTCUSDT,long,2026-04-14 01:00:00,2026-04-14 09:59:59.999,74386.02,74500.0,781.37,1.2,0.00153,540.0,revenge_trader
BTR0149,BTR0149_0031,single,BTCUSDT,long,2026-04-16 01:00:00,2026-04-16 07:59:59.999,74657.66,74707.03,1961.59,1.3,0.00066,420.0,revenge_trader
BTR0149,BTR0149_0032,single,BTCUSDT,short,2026-04-07 15:00:00,2026-04-07 21:59:59.999,68168.1,69927.64,1564.74,-40.39,-0.02581,420.0,revenge_trader
BTR0149,BTR0149_0033,single,BTCUSDT,short,2026-05-05 18:00:00,2026-05-06 06:59:59.999,81515.0,81476.71,1291.29,0.61,0.00047,780.0,revenge_trader
BTR0149,BTR0149_0034,single,BTCUSDT,long,2026-04-09 11:00:00,2026-04-09 15:59:59.999,71150.17,72141.99,702.62,9.79,0.01394,300.0,revenge_trader
BTR0149,BTR0149_0035,mirror,BTCUSDT,long,2026-04-04 04:00:00,2026-04-04 09:59:59.999,66860.73,66988.05,1014.05,1.93,0.0019,360.0,revenge_trader
BTR0149,BTR0149_0036,mirror,BTCUSDT,short,2026-05-04 17:00:00,2026-05-05 03:59:59.999,80390.81,80893.08,2946.05,-18.41,-0.00625,660.0,revenge_trader
BTR0149,BTR0149_0037,mirror,BTCUSDT,long,2026-05-01 20:00:00,2026-05-02 03:59:59.999,77880.18,78400.0,1866.83,12.46,0.00667,480.0,revenge_trader
BTR0149,BTR0149_0038,single,BTCUSDT,long,2026-04-15 18:00:00,2026-04-16 08:59:59.999,74390.29,74677.91,2042.51,7.9,0.00387,900.0,revenge_trader
BTR0149,BTR0149_0039,copy,BTCUSDT,short,2026-04-30 21:00:00,2026-05-01 04:59:59.999,76241.78,77042.44,820.73,-8.62,-0.0105,480.0,revenge_trader
BTR0149,BTR0149_0040,mirror,BTCUSDT,short,2026-04-07 02:00:00,2026-04-07 12:59:59.999,68674.0,68392.18,2032.47,8.34,0.0041,660.0,revenge_trader
BTR0149,BTR0149_0041,mirror,BTCUSDT,long,2026-04-08 18:00:00,2026-04-09 01:59:59.999,71099.63,70928.89,1646.3,-3.95,-0.0024,480.0,revenge_trader
BTR0149,BTR0149_0042,mirror,BTCUSDT,short,2026-04-30 23:00:00,2026-05-01 10:59:59.999,76346.57,77304.34,575.73,-7.22,-0.01255,720.0,revenge_trader
BTR0149,BTR0149_0043,mirror,BTCUSDT,long,2026-05-05 22:00:00,2026-05-06 06:59:59.999,81111.27,81476.71,2600.69,11.72,0.00451,540.0,revenge_trader
BTR0149,BTR0149_0044,single,BTCUSDT,long,2026-04-05 03:00:00,2026-04-05 11:59:59.999,67145.98,66999.0,2261.57,-4.95,-0.00219,540.0,revenge_trader
BTR0149,BTR0149_0045,single,BTCUSDT,long,2026-04-12 15:00:00,2026-04-12 23:59:59.999,70892.03,70740.98,1696.23,-3.61,-0.00213,540.0,revenge_trader
BTR0149,BTR0149_0046,copy,BTCUSDT,short,2026-04-05 10:00:00,2026-04-05 14:59:59.999,67046.01,66918.03,2092.39,3.99,0.00191,300.0,revenge_trader
BTR0149,BTR0149_0047,single,BTCUSDT,short,2026-04-20 09:00:00,2026-04-20 23:59:59.999,75062.77,75840.97,2192.36,-22.73,-0.01037,900.0,revenge_trader
BTR0149,BTR0149_0048,single,BTCUSDT,long,2026-05-06 18:00:00,2026-05-06 22:59:59.999,81353.14,81342.39,1794.88,-0.24,-0.00013,300.0,revenge_trader
BTR0149,BTR0149_0049,single,BTCUSDT,long,2026-04-19 12:00:00,2026-04-19 21:59:59.999,75571.6,74425.15,1062.42,-16.12,-0.01517,600.0,revenge_trader
BTR0149,BTR0149_0050,mirror,BTCUSDT,long,2026-04-25 07:00:00,2026-04-25 10:59:59.999,77501.19,77787.77,2567.65,9.49,0.0037,240.0,revenge_trader
BTR0149,BTR0149_0051,mirror,BTCUSDT,long,2026-04-14 15:00:00,2026-04-14 20:59:59.999,75317.07,74102.29,826.81,-13.34,-0.01613,360.0,revenge_trader
BTR0149,BTR0149_0052,single,BTCUSDT,short,2026-05-06 06:00:00,2026-05-06 19:59:59.999,81476.71,81464.87,1691.06,0.25,0.00015,840.0,revenge_trader
BTR0149,BTR0149_0053,single,BTCUSDT,long,2026-04-02 04:00:00,2026-04-02 09:59:59.999,66330.27,66469.6,2855.99,6.0,0.0021,360.0,revenge_trader
BTR0149,BTR0149_0054,single,BTCUSDT,long,2026-04-06 10:00:00,2026-04-06 23:59:59.999,69770.88,68853.66,2900.19,-38.13,-0.01315,840.0,revenge_trader
BTR0149,BTR0149_0055,mirror,BTCUSDT,long,2026-04-25 17:00:00,2026-04-26 00:59:59.999,77245.77,77502.4,610.83,2.03,0.00332,480.0,revenge_trader
BTR0149,BTR0149_0056,single,BTCUSDT,short,2026-04-27 20:00:00,2026-04-28 09:59:59.999,76960.43,76598.0,2545.97,11.99,0.00471,840.0,revenge_trader
BTR0149,BTR0149_0057,copy,BTCUSDT,long,2026-05-06 05:00:00,2026-05-06 11:59:59.999,81333.0,82522.89,2007.69,29.37,0.01463,420.0,revenge_trader
BTR0149,BTR0149_0058,single,BTCUSDT,long,2026-04-26 16:00:00,2026-04-26 22:59:59.999,77919.43,78313.52,875.89,4.43,0.00506,420.0,revenge_trader
BTR0149,BTR0149_0059,mirror,BTCUSDT,long,2026-04-01 18:00:00,2026-04-02 02:59:59.999,68084.76,66852.99,1097.06,-19.85,-0.01809,540.0,revenge_trader
BTR0149,BTR0149_0060,mirror,BTCUSDT,long,2026-04-23 14:00:00,2026-04-24 00:59:59.999,78180.77,78417.22,634.55,1.92,0.00302,660.0,revenge_trader
BTR0149,BTR0149_0061,single,BTCUSDT,long,2026-04-26 11:00:00,2026-04-26 15:59:59.999,78101.44,78049.0,1961.94,-1.32,-0.00067,300.0,revenge_trader
BTR0149,BTR0149_0062,copy,BTCUSDT,short,2026-04-18 09:00:00,2026-04-18 18:59:59.999,76599.89,75651.78,2599.45,32.17,0.01238,600.0,revenge_trader
BTR0149,BTR0149_0063,mirror,BTCUSDT,long,2026-04-30 20:00:00,2026-05-01 09:59:59.999,76492.46,77268.55,1590.08,16.13,0.01015,840.0,revenge_trader
BTR0149,BTR0149_0064,single,BTCUSDT,long,2026-05-06 09:00:00,2026-05-06 20:59:59.999,81997.0,81427.52,2767.3,-19.22,-0.00695,720.0,revenge_trader
BTR0149,BTR0149_0065,mirror,BTCUSDT,long,2026-04-27 00:00:00,2026-04-27 08:59:59.999,79308.6,77804.34,2719.56,-51.58,-0.01897,540.0,revenge_trader
BTR0149,BTR0149_0066,single,BTCUSDT,long,2026-04-11 14:00:00,2026-04-11 19:59:59.999,72704.67,73687.15,1747.33,23.61,0.01351,360.0,revenge_trader
BTR0149,BTR0149_0067,single,BTCUSDT,long,2026-04-15 15:00:00,2026-04-15 19:59:59.999,73844.08,75002.6,1414.56,22.19,0.01569,300.0,revenge_trader
BTR0149,BTR0149_0068,single,BTCUSDT,long,2026-05-06 18:00:00,2026-05-07 08:59:59.999,81353.14,81231.24,2268.83,-3.4,-0.0015,900.0,revenge_trader
BTR0149,BTR0149_0069,copy,BTCUSDT,long,2026-04-24 20:00:00,2026-04-25 08:59:59.999,77718.31,77643.37,1611.89,-1.55,-0.00096,780.0,revenge_trader
BTR0149,BTR0149_0070,single,BTCUSDT,long,2026-04-22 23:00:00,2026-04-23 06:59:59.999,78178.23,78211.43,1999.1,0.85,0.00042,480.0,revenge_trader
BTR0149,BTR0149_0071,single,BTCUSDT,short,2026-04-28 20:00:00,2026-04-29 07:59:59.999,76463.95,77053.64,2865.3,-22.1,-0.00771,720.0,revenge_trader
BTR0149,BTR0149_0072,mirror,BTCUSDT,short,2026-05-08 16:00:00,2026-05-09 00:59:59.999,79802.34,80238.76,938.55,-5.13,-0.00547,540.0,revenge_trader
BTR0149,BTR0149_0073,copy,BTCUSDT,long,2026-05-07 20:00:00,2026-05-08 00:59:59.999,79879.99,79831.99,1133.3,-0.68,-0.0006,300.0,revenge_trader
BTR0149,BTR0149_0074,single,BTCUSDT,long,2026-04-29 06:00:00,2026-04-29 09:59:59.999,77031.06,77642.0,2264.47,17.96,0.00793,240.0,revenge_trader
BTR0150,BTR0150_0001,mirror,BTCUSDT,short,2026-04-12 08:00:00,2026-04-12 15:59:59.999,71629.21,70892.03,758.31,7.8,0.01029,480.0,disciplined
BTR0150,BTR0150_0002,mirror,BTCUSDT,long,2026-04-11 17:00:00,2026-04-11 19:59:59.999,73095.97,73687.15,310.24,2.51,0.00809,180.0,disciplined
BTR0150,BTR0150_0003,mirror,BTCUSDT,long,2026-04-27 19:00:00,2026-04-28 01:59:59.999,76878.07,77084.68,461.05,1.24,0.00269,420.0,disciplined
BTR0150,BTR0150_0004,single,BTCUSDT,short,2026-05-07 13:00:00,2026-05-07 19:59:59.999,80503.68,80146.11,908.47,4.04,0.00444,420.0,disciplined
BTR0150,BTR0150_0005,mirror,BTCUSDT,long,2026-05-05 02:00:00,2026-05-05 08:59:59.999,80554.68,80815.24,633.8,2.05,0.00323,420.0,disciplined
BTR0150,BTR0150_0006,single,BTCUSDT,short,2026-04-02 12:00:00,2026-04-02 16:59:59.999,66052.71,67095.85,270.9,-4.28,-0.01579,300.0,disciplined
BTR0150,BTR0150_0007,mirror,BTCUSDT,short,2026-04-14 16:00:00,2026-04-14 20:59:59.999,74652.2,74102.29,324.59,2.39,0.00737,300.0,disciplined
BTR0150,BTR0150_0008,copy,BTCUSDT,long,2026-04-06 08:00:00,2026-04-06 13:59:59.999,69224.63,69428.23,657.19,1.93,0.00294,360.0,disciplined
BTR0150,BTR0150_0009,single,BTCUSDT,long,2026-04-21 05:00:00,2026-04-21 08:59:59.999,75802.0,76507.21,531.73,4.95,0.0093,240.0,disciplined
BTR0150,BTR0150_0010,single,BTCUSDT,long,2026-04-08 10:00:00,2026-04-08 14:59:59.999,71476.98,70912.88,930.18,-7.34,-0.00789,300.0,disciplined
BTR0150,BTR0150_0011,single,BTCUSDT,short,2026-04-17 17:00:00,2026-04-17 20:59:59.999,77520.59,77337.64,437.99,1.03,0.00236,240.0,disciplined
BTR0150,BTR0150_0012,single,BTCUSDT,long,2026-04-12 15:00:00,2026-04-12 17:59:59.999,70892.03,71140.51,900.32,3.16,0.00351,180.0,disciplined
BTR0150,BTR0150_0013,mirror,BTCUSDT,long,2026-04-03 10:00:00,2026-04-03 17:59:59.999,66883.08,66855.01,424.77,-0.18,-0.00042,480.0,disciplined
BTR0150,BTR0150_0014,mirror,BTCUSDT,short,2026-05-06 12:00:00,2026-05-06 18:59:59.999,82220.47,81353.14,472.12,4.98,0.01055,420.0,disciplined
BTR0150,BTR0150_0015,single,BTCUSDT,short,2026-05-06 13:00:00,2026-05-06 16:59:59.999,81670.89,81630.94,211.79,0.1,0.00049,240.0,disciplined
BTR0150,BTR0150_0016,mirror,BTCUSDT,long,2026-04-26 00:00:00,2026-04-26 06:59:59.999,77502.4,77999.04,581.65,3.73,0.00641,420.0,disciplined
BTR0150,BTR0150_0017,mirror,BTCUSDT,long,2026-04-18 21:00:00,2026-04-19 04:59:59.999,75821.34,75664.62,676.37,-1.4,-0.00207,480.0,disciplined
BTR0150,BTR0150_0018,single,BTCUSDT,short,2026-05-02 20:00:00,2026-05-03 01:59:59.999,78451.38,78240.83,591.94,1.59,0.00268,360.0,disciplined
BTR0150,BTR0150_0019,single,BTCUSDT,long,2026-04-10 11:00:00,2026-04-10 16:59:59.999,72127.59,72992.33,596.71,7.15,0.01199,360.0,disciplined
BTR0150,BTR0150_0020,mirror,BTCUSDT,long,2026-05-01 23:00:00,2026-05-02 01:59:59.999,78231.13,78355.0,681.77,1.08,0.00158,180.0,disciplined
BTR0150,BTR0150_0021,mirror,BTCUSDT,long,2026-04-17 04:00:00,2026-04-17 06:59:59.999,74791.39,74938.52,719.91,1.42,0.00197,180.0,disciplined
BTR0150,BTR0150_0022,single,BTCUSDT,long,2026-05-05 05:00:00,2026-05-05 07:59:59.999,80970.0,80855.59,674.09,-0.95,-0.00141,180.0,disciplined
BTR0150,BTR0150_0023,single,BTCUSDT,long,2026-05-01 18:00:00,2026-05-01 23:59:59.999,78423.9,78231.13,661.11,-1.63,-0.00246,360.0,disciplined
BTR0150,BTR0150_0024,single,BTCUSDT,long,2026-04-02 16:00:00,2026-04-02 22:59:59.999,67095.85,66982.48,124.74,-0.21,-0.00169,420.0,disciplined
BTR0150,BTR0150_0025,copy,BTCUSDT,short,2026-04-08 02:00:00,2026-04-08 09:59:59.999,71364.94,71678.87,616.23,-2.71,-0.0044,480.0,disciplined
BTR0150,BTR0150_0026,copy,BTCUSDT,long,2026-04-15 07:00:00,2026-04-15 11:59:59.999,73730.43,74201.78,918.3,5.87,0.00639,300.0,disciplined
BTR0150,BTR0150_0027,mirror,BTCUSDT,short,2026-05-03 07:00:00,2026-05-03 12:59:59.999,78363.25,78747.09,398.69,-1.95,-0.0049,360.0,disciplined
BTR0150,BTR0150_0028,single,BTCUSDT,long,2026-04-19 10:00:00,2026-04-19 12:59:59.999,75222.45,75571.6,179.16,0.83,0.00464,180.0,disciplined
BTR0150,BTR0150_0029,mirror,BTCUSDT,long,2026-04-28 12:00:00,2026-04-28 16:59:59.999,76372.05,76125.04,803.46,-2.6,-0.00323,300.0,disciplined
BTR0150,BTR0150_0030,mirror,BTCUSDT,short,2026-05-03 04:00:00,2026-05-03 06:59:59.999,78163.19,78288.3,816.34,-1.31,-0.0016,180.0,disciplined
BTR0150,BTR0150_0031,single,BTCUSDT,long,2026-04-18 09:00:00,2026-04-18 16:59:59.999,76599.89,75943.35,175.56,-1.5,-0.00857,480.0,disciplined
BTR0150,BTR0150_0032,mirror,BTCUSDT,long,2026-04-10 08:00:00,2026-04-10 12:59:59.999,71606.07,72258.68,545.52,4.97,0.00911,300.0,disciplined
BTR0150,BTR0150_0033,single,BTCUSDT,long,2026-05-04 11:00:00,2026-05-04 14:59:59.999,78793.67,80216.16,538.73,9.73,0.01805,240.0,disciplined
BTR0150,BTR0150_0034,mirror,BTCUSDT,long,2026-05-07 04:00:00,2026-05-07 09:59:59.999,80979.19,80929.0,880.55,-0.55,-0.00062,360.0,disciplined
BTR0150,BTR0150_0035,copy,BTCUSDT,short,2026-04-28 16:00:00,2026-04-28 23:59:59.999,76125.04,76342.77,288.0,-0.82,-0.00286,480.0,disciplined
BTR0150,BTR0150_0036,single,BTCUSDT,long,2026-05-09 02:00:00,2026-05-09 05:59:59.999,80417.87,80379.49,133.38,-0.06,-0.00048,240.0,disciplined
BTR0150,BTR0150_0037,single,BTCUSDT,short,2026-04-29 22:00:00,2026-04-30 04:59:59.999,75927.38,75497.0,619.11,3.51,0.00567,420.0,disciplined
BTR0150,BTR0150_0038,copy,BTCUSDT,long,2026-05-10 03:00:00,2026-05-10 10:59:59.999,80775.0,80873.79,236.83,0.29,0.00122,480.0,disciplined
BTR0150,BTR0150_0039,mirror,BTCUSDT,short,2026-05-06 20:00:00,2026-05-06 23:59:59.999,81427.52,81447.01,933.76,-0.22,-0.00024,240.0,disciplined
BTR0150,BTR0150_0040,mirror,BTCUSDT,long,2026-05-07 03:00:00,2026-05-07 07:59:59.999,80834.91,81518.58,615.1,5.2,0.00846,300.0,disciplined
BTR0150,BTR0150_0041,mirror,BTCUSDT,short,2026-04-16 20:00:00,2026-04-16 22:59:59.999,75223.47,74867.92,346.07,1.64,0.00473,180.0,disciplined
BTR0150,BTR0150_0042,single,BTCUSDT,short,2026-04-25 05:00:00,2026-04-25 07:59:59.999,77510.28,77501.19,134.91,0.02,0.00012,180.0,disciplined
BTR0150,BTR0150_0043,single,BTCUSDT,short,2026-04-29 06:00:00,2026-04-29 12:59:59.999,77031.06,77143.68,173.34,-0.25,-0.00146,420.0,disciplined
BTR0150,BTR0150_0044,single,BTCUSDT,long,2026-04-06 05:00:00,2026-04-06 10:59:59.999,69199.31,69770.88,567.06,4.68,0.00826,360.0,disciplined
BTR0150,BTR0150_0045,mirror,BTCUSDT,short,2026-04-04 01:00:00,2026-04-04 04:59:59.999,66852.0,66860.73,103.46,-0.01,-0.00013,240.0,disciplined
BTR0150,BTR0150_0046,single,BTCUSDT,short,2026-04-21 12:00:00,2026-04-21 19:59:59.999,76009.46,75023.43,705.61,9.15,0.01297,480.0,disciplined
BTR0150,BTR0150_0047,mirror,BTCUSDT,long,2026-04-07 20:00:00,2026-04-07 22:59:59.999,69319.39,71514.09,656.12,20.77,0.03166,180.0,disciplined
BTR0150,BTR0150_0048,mirror,BTCUSDT,long,2026-04-15 07:00:00,2026-04-15 13:59:59.999,73730.43,74063.92,322.54,1.46,0.00452,420.0,disciplined
BTR0150,BTR0150_0049,mirror,BTCUSDT,long,2026-04-15 09:00:00,2026-04-15 12:59:59.999,74011.69,74273.77,688.71,2.44,0.00354,240.0,disciplined
BTR0150,BTR0150_0050,single,BTCUSDT,long,2026-04-05 20:00:00,2026-04-05 23:59:59.999,67658.35,69034.18,207.76,4.22,0.02033,240.0,disciplined
BTR0150,BTR0150_0051,mirror,BTCUSDT,long,2026-04-05 22:00:00,2026-04-06 00:59:59.999,68338.43,69083.78,936.37,10.21,0.01091,180.0,disciplined
BTR0150,BTR0150_0052,mirror,BTCUSDT,long,2026-04-09 07:00:00,2026-04-09 14:59:59.999,70982.01,71123.71,439.62,0.88,0.002,480.0,disciplined
BTR0150,BTR0150_0053,single,BTCUSDT,long,2026-05-07 09:00:00,2026-05-07 15:59:59.999,80929.0,79890.63,172.95,-2.22,-0.01283,420.0,disciplined
BTR0150,BTR0150_0054,single,BTCUSDT,long,2026-04-13 02:00:00,2026-04-13 07:59:59.999,71073.14,70813.88,531.73,-1.94,-0.00365,360.0,disciplined
BTR0150,BTR0150_0055,single,BTCUSDT,long,2026-04-03 21:00:00,2026-04-04 00:59:59.999,66964.21,66893.39,901.38,-0.95,-0.00106,240.0,disciplined
BTR0150,BTR0150_0056,mirror,BTCUSDT,long,2026-04-26 12:00:00,2026-04-26 18:59:59.999,77833.08,78283.96,247.28,1.43,0.00579,420.0,disciplined
BTR0150,BTR0150_0057,copy,BTCUSDT,long,2026-04-20 19:00:00,2026-04-21 00:59:59.999,76296.96,76092.45,283.75,-0.76,-0.00268,360.0,disciplined
BTR0150,BTR0150_0058,mirror,BTCUSDT,short,2026-05-07 15:00:00,2026-05-07 18:59:59.999,79890.63,80200.59,738.82,-2.87,-0.00388,240.0,disciplined
BTR0150,BTR0150_0059,mirror,BTCUSDT,short,2026-04-27 03:00:00,2026-04-27 07:59:59.999,79105.49,77606.6,562.3,10.65,0.01895,300.0,disciplined
BTR0150,BTR0150_0060,single,BTCUSDT,long,2026-05-04 01:00:00,2026-05-04 06:59:59.999,79769.43,79877.9,313.11,0.43,0.00136,360.0,disciplined
BTR0150,BTR0150_0061,single,BTCUSDT,long,2026-04-26 20:00:00,2026-04-26 22:59:59.999,78194.22,78313.52,720.17,1.1,0.00153,180.0,disciplined
BTR0150,BTR0150_0062,single,BTCUSDT,long,2026-04-11 13:00:00,2026-04-11 15:59:59.999,72658.07,72858.17,778.19,2.14,0.00275,180.0,disciplined
BTR0150,BTR0150_0063,single,BTCUSDT,long,2026-04-03 00:00:00,2026-04-03 04:59:59.999,66785.86,66602.66,913.2,-2.51,-0.00274,300.0,disciplined
BTR0150,BTR0150_0064,mirror,BTCUSDT,long,2026-04-04 00:00:00,2026-04-04 05:59:59.999,66893.39,66916.29,282.68,0.1,0.00034,360.0,disciplined
BTR0150,BTR0150_0065,mirror,BTCUSDT,long,2026-04-02 15:00:00,2026-04-02 19:59:59.999,66852.91,66975.99,234.16,0.43,0.00184,300.0,disciplined
BTR0150,BTR0150_0066,single,BTCUSDT,short,2026-04-18 18:00:00,2026-04-18 21:59:59.999,75651.78,75821.34,104.05,-0.23,-0.00224,240.0,disciplined
BTR0150,BTR0150_0067,mirror,BTCUSDT,long,2026-04-24 04:00:00,2026-04-24 08:59:59.999,77670.0,77785.71,376.91,0.56,0.00149,300.0,disciplined
BTR0150,BTR0150_0068,mirror,BTCUSDT,short,2026-04-17 13:00:00,2026-04-17 20:59:59.999,77340.12,77337.64,123.73,0.0,3e-05,480.0,disciplined
BTR0150,BTR0150_0069,single,BTCUSDT,long,2026-04-22 00:00:00,2026-04-22 06:59:59.999,76370.45,78010.72,210.34,4.52,0.02148,420.0,disciplined
BTR0150,BTR0150_0070,single,BTCUSDT,short,2026-04-01 03:00:00,2026-04-01 08:59:59.999,68170.67,68670.16,155.07,-1.14,-0.00733,360.0,disciplined
BTR0150,BTR0150_0071,single,BTCUSDT,long,2026-04-10 20:00:00,2026-04-11 02:59:59.999,73361.68,72966.57,101.98,-0.55,-0.00539,420.0,disciplined
BTR0150,BTR0150_0072,copy,BTCUSDT,short,2026-04-19 10:00:00,2026-04-19 14:59:59.999,75222.45,76024.01,979.65,-10.44,-0.01066,300.0,disciplined
BTR0150,BTR0150_0073,mirror,BTCUSDT,short,2026-04-04 02:00:00,2026-04-04 04:59:59.999,66844.83,66860.73,204.27,-0.05,-0.00024,180.0,disciplined
BTR0150,BTR0150_0074,single,BTCUSDT,long,2026-04-08 21:00:00,2026-04-09 03:59:59.999,71551.39,70992.39,919.36,-7.18,-0.00781,420.0,disciplined
BTR0150,BTR0150_0075,mirror,BTCUSDT,long,2026-04-24 21:00:00,2026-04-25 04:59:59.999,77536.48,77619.05,794.57,0.85,0.00106,480.0,disciplined
BTR0150,BTR0150_0076,mirror,BTCUSDT,short,2026-05-06 14:00:00,2026-05-06 16:59:59.999,81526.73,81630.94,277.36,-0.35,-0.00128,180.0,disciplined
BTR0150,BTR0150_0077,single,BTCUSDT,long,2026-04-02 15:00:00,2026-04-02 18:59:59.999,66852.91,66981.99,690.06,1.33,0.00193,240.0,disciplined
BTR0150,BTR0150_0078,mirror,BTCUSDT,short,2026-04-12 12:00:00,2026-04-12 18:59:59.999,71084.01,71137.64,357.11,-0.27,-0.00075,420.0,disciplined
BTR0150,BTR0150_0079,single,BTCUSDT,short,2026-04-05 19:00:00,2026-04-05 23:59:59.999,67361.01,69034.18,668.78,-16.61,-0.02484,300.0,disciplined
BTR0150,BTR0150_0080,single,BTCUSDT,long,2026-04-22 06:00:00,2026-04-22 08:59:59.999,78010.72,78010.92,992.57,0.0,0.0,180.0,disciplined
BTR0150,BTR0150_0081,copy,BTCUSDT,long,2026-05-07 08:00:00,2026-05-07 12:59:59.999,81231.24,81162.01,409.47,-0.35,-0.00085,300.0,disciplined
BTR0150,BTR0150_0082,single,BTCUSDT,short,2026-03-31 06:00:00,2026-03-31 10:59:59.999,67492.85,66363.38,293.36,4.91,0.01673,300.0,disciplined
BTR0150,BTR0150_0083,mirror,BTCUSDT,short,2026-05-01 11:00:00,2026-05-01 13:59:59.999,77463.98,78737.25,480.7,-7.9,-0.01644,180.0,disciplined
BTR0150,BTR0150_0084,mirror,BTCUSDT,short,2026-04-09 23:00:00,2026-04-10 05:59:59.999,71787.97,72127.84,564.14,-2.67,-0.00473,420.0,disciplined
